,word,word_len
197964,terribly,8
18853,terrier,7
181454,terrific,8
199563,terrifically,12
167156,terrified,9
157486,terrify,7
168333,terrifying,10
71662,terrine,7
75645,territorial,11
8347,territorialisation,18
146519,territorialise,14
10071,territoriality,14
8346,territorialization,18
163164,territorialize,14
198876,territorially,13
76738,territory,9
68170,terror,6
10082,terrorisation,13
163831,terrorise,9
6181,terrorism,9
191773,terrorist,9
6199,terrorization,13
157487,terrorize,9
41757,terry,5
41759,terrycloth,10
171757,terse,5
202700,tersely,7
64209,terseness,9
197019,tertian,7
188556,tertiary,8
94848,tertigravida,12
127811,terzetto,8
126709,tesla,5
165299,tesselate,9
41761,tessella,8
153680,tessellate,10
184130,tessellated,11
8668,tessellation,12
41762,tessera,7
166109,test,4
105940,testa,5
11435,testacean,9
194441,testaceous,10
54124,testament,9
194442,testamentary,12
191072,testate,7
94850,testator,8
94852,testatrix,9
6985,testcross,9
185149,tested,6
94854,testee,6
88791,tester,6
51574,testicle,8
195466,testicular,10
28862,testiere,8
94856,testifier,9
150779,testify,7
199974,testily,7
60699,testimonial,11
61106,testimony,9
68510,testiness,9
5240,testing,7
51573,testis,6
136683,testosterone,12
41774,testudo,7
177547,testy,5
197022,tetanic,7
132923,tetanilla,9
131872,tetanus,7
132922,tetany,6
131589,tetartanopia,12
202708,tetchily,8
68512,tetchiness,10
177548,tetchy,6
62026,teth,4
34865,tether,6
3761,tetherball,10
168929,tethered,8
24477,tetra,5
41775,tetracaine,10
41776,tetrachlorethylene,18
139472,tetrachloride,13
41777,tetrachloroethylene,19
137167,tetrachloromethane,18
41780,tetracycline,12
127817,tetrad,6
139473,tetrafluoroethylene,19
129180,tetragon,8
194606,tetragonal,10
57913,tetragram,9
139474,tetrahalide,11
129525,tetrahedron,11
41782,tetrahydrocannabinol,20
11456,tetrahymena,11
50645,tetraiodothyronine,18
60070,tetralogy,9
168753,tetramerous,11
64280,tetrameter,10
137076,tetramethyldiarsine,19
194607,tetrametric,11
15430,tetranychid,11
19566,tetrapod,8
139475,tetrasaccharide,15
41785,tetraskele,10
41784,tetraskelion,12
122124,tetrasporangium,15
104963,tetraspore,10
197023,tetravalent,11
127322,tetri,5
41786,tetrode,7
136254,tetrose,7
108622,tetterwort,10
20349,tettigoniid,11
58123,text,4
58319,textbook,8
197025,textile,7
195399,textual,7
54526,texture,7
188997,textured,8
195865,thalamocortical,15
51356,thalamus,8
131962,thalassaemia,12
131961,thalassemia,11
195094,thalassic,9
41789,thalidomide,11
135996,thallium,8
197173,thalloid,8
104837,thallophyte,11
197174,thallophytic,12
104839,thallus,7
51340,thalmencephalon,15
129500,thalweg,7
56491,thanatology,11
133601,thanatophobia,13
94862,thane,5
4933,thaneship,9
149679,thank,5
177674,thankful,8
199780,thankfully,10
67989,thankfulness,12
186392,thankless,9
65458,thanks,6
65112,thanksgiving,12
41790,thatch,6
94864,thatcher,8
8588,thaumatolatry,13
104423,thaw,4
181397,thawed,6
126182,thawing,7
53834,theanthropism,13
76732,theater,7
92371,theatergoer,11
76734,theatre,7
92372,theatregoer,11
62458,theatrical,10
45040,theatricality,13
202597,theatrically,12
127268,thebe,5
16752,theca,5
14856,thecodont,9
136709,theelin,7
6324,theft,5
56920,theism,6
195445,theist,6
195447,theistic,8
195446,theistical,10
66323,thelarche,9
194446,thematic,8
198877,thematically,12
162626,theme,5
141655,then,4
194449,thenal,6
52002,thenar,6
197805,thence,6
199076,thenceforth,11
75424,theocracy,9
195930,theocratic,10
56643,theodicy,8
41800,theodolite,10
57069,theogony,8
94867,theologian,10
195235,theological,11
202709,theologically,13
147335,theologise,10
94870,theologiser,11
94868,theologist,10
150955,theologize,10
94869,theologizer,11
56644,theology,8
66306,theophany,9
25850,theophylline,12
61230,theorem,7
174729,theoretic,9
174728,theoretical,11
199394,theoretically,13
94872,theoretician,12
53944,theorisation,12
147352,theorise,8
94874,theoriser,9
94871,theorist,8
53943,theorization,12
147348,theorize,8
94873,theorizer,9
55330,theory,6
197026,theosophical,12
94875,theosophist,11
55334,theosophy,9
6198,theoterrorism,13
177927,therapeutic,11
195297,therapeutical,13
198878,therapeutically,15
56029,therapeutics,12
94876,therapist,9
14818,therapsid,9
5349,therapy,7
198668,there,5
202629,thereabout,10
202628,thereabouts,11
199075,thereafter,10
198818,thereby,7
197812,therefor,8
200901,therefore,9
197804,therefrom,9
200259,therein,7
202631,thereinafter,12
129839,thereness,9
202632,thereof,7
202633,thereon,7
202636,thereto,7
203002,theretofore,11
202639,thereunder,10
202643,thereupon,9
202642,therewith,9
202646,therewithal,11
15351,theridiid,9
127604,therm,5
194452,thermal,7
133149,thermalgesia,12
198880,thermally,9
41814,thermel,7
194453,thermic,7
83356,thermion,8
197027,thermionic,10
56270,thermionics,11
41804,thermistor,10
11057,thermoacidophile,16
5614,thermocautery,13
126186,thermocoagulation,17
41811,thermocouple,12
195242,thermodynamic,13
195243,thermodynamical,15
198261,thermodynamically,17
56265,thermodynamics,14
194456,thermoelectric,14
194457,thermoelectrical,16
104705,thermoelectricity,17
41818,thermograph,11
8245,thermography,12
41820,thermogravimeter,16
196039,thermogravimetric,17
9191,thermogravimetry,16
41819,thermohydrometer,16
196038,thermohydrometric,17
41821,thermojunction,14
189467,thermolabile,12
41822,thermometer,11
197028,thermometric,12
41817,thermometrograph,16
9190,thermometry,11
172368,thermonuclear,13
41825,thermopile,10
135397,thermoplastic,13
49578,thermoreceptor,14
41830,thermoregulator,15
41826,thermos,7
190716,thermoset,9
190715,thermosetting,13
83357,thermosphere,12
41829,thermostat,10
185860,thermostated,12
197029,thermostatic,12
202711,thermostatically,16
56266,thermostatics,13
5690,thermotherapy,13
14757,theropod,8
58381,thesaurus,9
58278,thesis,6
197030,thespian,8
62000,theta,5
55508,theurgy,7
41831,thiabendazole,13
139707,thiamin,7
139706,thiamine,8
41832,thiazide,8
136898,thiazine,8
190717,thick,5
145535,thicken,7
190784,thickened,9
139478,thickener,9
188104,thickening,10
76038,thicket,7
12968,thickhead,9
170687,thickheaded,11
202725,thickly,7
46430,thickness,9
175951,thickset,8
183212,thickspread,11
94879,thief,5
162292,thieve,6
6325,thievery,8
6326,thieving,8
178480,thievish,8
199692,thievishly,10
45844,thievishness,12
69405,thigh,5
52078,thighbone,9
41834,thill,5
41835,thimble,7
117316,thimbleberry,12
128201,thimbleful,10
6322,thimblerig,10
106457,thimbleweed,11
41836,thimerosal,10
171711,thin,4
79,thing,5
30861,thingamabob,11
30864,thingamajig,11
30863,thingmabob,10
30866,thingmajig,10
123521,things,6
30862,thingumabob,11
30865,thingumajig,11
30867,thingummy,9
148112,think,5
190790,thinkable,9
94881,thinker,7
53871,thinking,8
202720,thinly,6
173780,thinned,7
137472,thinner,7
48300,thinness,8
2977,thinning,8
11167,thiobacillus,12
11168,thiobacteria,12
139480,thiocyanate,11
136903,thiodiphenylamine,17
41842,thioguanine,11
41843,thiopental,10
41847,thioridazine,12
41850,thiotepa,8
41851,thiothixene,11
139479,thiouracil,10
188554,third,5
184759,thirdhand,9
198560,thirdly,7
160575,thirst,6
90818,thirster,8
199786,thirstily,9
166383,thirsty,7
127886,thirteen,8
128930,thirteenth,10
140239,thirties,8
128938,thirtieth,9
188239,thirty,6
108991,thistle,7
106032,thistledown,11
167821,thistlelike,11
198667,thither,7
37203,thole,5
37204,tholepin,8
41858,thong,5
194840,thoracic,8
7761,thoracocentesis,15
25464,thorax,6
146149,thoriate,8
197324,thoriated,9
139482,thorite,7
135999,thorium,7
62052,thorn,5
16060,thornbill,9
167825,thornless,9
167818,thorny,6
169531,thorough,8
10906,thoroughbred,12
41859,thoroughfare,12
171493,thoroughgoing,13
197997,thoroughly,10
44119,thoroughness,12
109261,thoroughwort,12
139483,thortveitite,12
127984,thou,4
198796,though,6
55345,thought,7
178196,thoughtful,10
199980,thoughtfully,12
53999,thoughtfulness,14
178187,thoughtless,11
199979,thoughtlessly,13
45570,thoughtlessness,15
127976,thousand,8
127726,thousandth,10
130171,thraldom,8
94892,thrall,6
130170,thralldom,9
158551,thrash,6
13382,thrasher,8
9577,thrashing,9
153844,thread,6
192479,threadbare,10
194458,threaded,8
27416,threader,8
24809,threadfin,9
24388,threadfish,10
190747,threadlike,10
42033,threads,7
17008,threadworm,10
190748,thready,7
94846,threat,6
149476,threaten,8
191876,threatened,10
170951,threatening,11
201924,threateningly,13
188155,three,5
188767,threefold,9
124801,threepence,10
188816,threepenny,10
188333,threescore,10
127800,threesome,9
63943,threnody,8
139484,threonine,9
160372,thresh,6
41872,thresher,8
3233,threshing,9
129404,threshold,9
200464,thrice,6
46029,thrift,6
202728,thriftily,9
46032,thriftiness,11
185174,thriftless,10
202729,thriftlessly,12
46043,thriftlessness,14
41878,thriftshop,10
190831,thrifty,7
68251,thrill,6
175292,thrilled,8
57980,thriller,8
175293,thrillful,9
175305,thrilling,9
20896,thrip,5
20897,thripid,7
20895,thrips,6
144449,thrive,6
177971,thriving,8
41881,throat,6
178325,throated,8
110061,throatwort,10
178399,throaty,7
133151,throb,5
67017,throbbing,9
133058,throe,5
67903,throes,6
131719,thrombasthenia,14
5537,thrombectomy,12
136590,thrombin,8
139101,thrombocyte,11
131984,thrombocytopenia,16
132584,thrombocytosis,14
131093,thromboembolism,15
139488,thrombokinase,13
126189,thrombolysis,12
41883,thrombolytic,12
131985,thrombopenia,12
133334,thrombophlebitis,16
139487,thromboplastin,14
146332,thrombose,9
182471,thrombosed,10
131094,thrombosis,10
133513,thrombus,8
41886,throne,6
74050,throng,6
171888,thronged,8
41887,throstle,8
143220,throttle,8
48733,throttlehold,12
89323,throttler,9
1774,throttling,10
202733,through,7
200456,throughout,10
41888,throughput,10
31675,throughway,10
157084,throw,5
65670,throwaway,9
66477,throwback,9
92531,thrower,7
168961,thrown,6
94894,throwster,9
161015,thrum,5
94896,thrush,6
2723,thrust,6
41896,thruster,8
2724,thrusting,9
31676,thruway,7
66974,thud,4
186344,thudding,8
89993,thug,4
10334,thuggee,7
6268,thuggery,8
136004,thulium,7
160817,thumb,5
192480,thumbed,7
41900,thumbhole,9
52174,thumbnail,9
43377,thumbnut,8
60286,thumbprint,10
41902,thumbscrew,10
41904,thumbstall,10
153828,thumbtack,9
154291,thump,5
180168,thumping,8
27175,thunder,7
94897,thunderbird,11
104737,thunderbolt,11
66977,thunderclap,11
81887,thundercloud,12
41908,thunderer,9
185467,thundering,10
168151,thunderous,10
104581,thundershower,13
104740,thunderstorm,12
190194,thunderstruck,13
180801,thundery,8
66978,thunk,5
28742,thurible,8
94898,thurifer,8
160622,thurify,7
197799,thus,4
198820,thusly,6
984,thwack,6
41909,thwart,6
189906,thwarted,8
91581,thwarter,8
183880,thwarting,9
180732,thwartwise,10
16542,thylacine,9
71107,thyme,5
139524,thymidine,9
139516,thymine,7
139525,thymol,6
50639,thymosin,8
49875,thymus,6
14659,thyreophoran,12
50642,thyrocalcitonin,15
138255,thyroglobulin,13
195851,thyroid,7
195852,thyroidal,9
5538,thyroidectomy,13
133361,thyroiditis,11
132001,thyromegaly,11
139541,thyronine,9
138254,thyroprotein,12
195850,thyrotoxic,10
131263,thyrotoxicosis,14
139532,thyrotrophin,12
139530,thyrotropin,11
50644,thyroxin,8
50643,thyroxine,9
122325,thyrse,6
122904,thyrsopteris,12
122326,thyrsus,7
20890,thysanopter,11
20891,thysanopteron,13
20872,thysanuron,10
115106,ti,2
41911,tiara,5
52272,tibia,5
194459,tibial,6
52243,tibialis,8
133410,tic,3
126949,tical,5
13414,tichodrome,10
15374,tick,4
50445,ticker,6
59521,ticket,6
41917,ticking,7
154488,tickle,6
61626,tickler,7
175311,tickling,8
173701,ticklish,8
109134,tickseed,8
161022,ticktack,8
4045,ticktacktoe,11
4046,ticktacktoo,11
66981,ticktock,8
109135,tickweed,8
66983,tictac,6
194460,tidal,5
68889,tidbit,6
87292,tiddler,7
174159,tiddley,7
174158,tiddly,6
3902,tiddlywinks,11
67428,tide,4
41919,tidemark,8
83368,tidewater,9
83369,tideway,7
201938,tidily,6
134602,tidiness,8
60264,tidings,7
41920,tidy,4
109480,tidytips,8
41924,tie,3
38262,tieback,7
141087,tiebreaker,10
168943,tied,4
41935,tiepin,6
41929,tier,4
141049,tierce,6
13597,tiercel,7
194461,tiered,6
65060,tiff,4
68694,tiffin,6
94904,tiger,5
181413,tigerish,8
166471,tight,5
143718,tighten,7
173365,tightened,9
1123,tightening,10
177253,tightfisted,11
45443,tightfistedness,15
171302,tightlipped,11
200956,tightly,7
44937,tightness,9
41937,tightrope,9
41938,tights,6
87259,tightwad,8
19257,tiglon,6
19258,tigon,5
19255,tigress,7
92128,tike,4
61894,tilde,5
153679,tile,4
183213,tiled,5
24467,tilefish,8
94906,tiler,5
5783,tiling,6
28575,till,4
184842,tillable,8
81878,tillage,7
184557,tilled,6
122634,tiller,6
7560,tilling,7
56765,tilt,4
178574,tilted,6
94908,tilter,6
81879,tilth,5
77681,tiltyard,8
69170,timbale,7
82071,timber,6
192391,timbered,8
82070,timberland,10
76698,timberline,10
94909,timberman,9
46958,timbre,6
41951,timbrel,7
141392,time,4
41956,timecard,8
185837,timed,5
41964,timekeeper,10
140492,timekeeping,11
169907,timeless,8
129823,timelessness,12
44527,timeliness,10
185212,timely,6
41963,timepiece,9
41965,timer,5
7191,times,5
174538,timesaving,10
94913,timeserver,10
175417,timeserving,11
59021,timetable,9
6465,timework,8
183121,timeworn,8
168908,timid,5
45696,timidity,8
200124,timidly,7
68190,timidness,9
47522,timing,6
41968,timolol,7
168912,timorous,8
202735,timorously,10
68191,timorousness,12
111038,timothy,7
34498,timpani,7
95156,timpanist,9
24083,timucu,6
154144,tin,3
15769,tinamou,7
144230,tinct,5
146159,tincture,8
139823,tinder,6
41974,tinderbox,9
41975,tine,4
131316,tinea,5
191477,tined,5
21119,tineid,6
21115,tineoid,7
41976,tinfoil,7
66984,ting,4
149110,tinge,5
170288,tinged,6
53471,tingle,6
183351,tingling,8
48048,tininess,8
161111,tink,4
162974,tinker,6
94918,tinkerer,8
66985,tinkle,6
186337,tinkling,8
186338,tinkly,6
176844,tinned,6
94921,tinner,6
5772,tinning,7
135233,tinnitus,8
190054,tinny,5
155273,tinsel,6
166907,tinseled,8
166908,tinselly,8
94920,tinsmith,8
40291,tinsnips,8
46634,tint,4
41981,tintack,7
94922,tinter,6
2205,tinting,7
161057,tintinnabulate,14
66919,tintinnabulation,16
29500,tintometer,10
41982,tinware,7
180210,tiny,4
149496,tip,3
41736,tipi,4
190928,tipped,6
31252,tipper,6
41983,tippet,6
71702,tipple,6
94924,tippler,7
189454,tippy,5
158796,tippytoe,8
130350,tipsiness,9
65852,tipstaff,8
94926,tipster,7
174161,tipsy,5
52108,tiptoe,6
190004,tiptop,6
116236,tipu,4
65505,tirade,6
69065,tiramisu,8
142463,tire,4
183122,tired,5
198420,tiredly,7
130331,tiredness,9
173765,tireless,8
197935,tirelessly,10
45742,tirelessness,12
179717,tiresome,8
199959,tiresomely,10
48822,tiresomeness,12
174508,tiring,6
91714,tiro,4
72159,tisane,6
139546,tissue,6
51869,tit,3
87499,titan,5
135597,titania,7
180198,titanic,7
136010,titanium,8
14747,titanosaur,10
14748,titanosaurian,13
68890,titbit,6
47461,titer,5
41992,titfer,6
162161,tithe,5
94928,tither,6
109913,tithonia,8
112312,titi,4
157882,titillate,9
175291,titillated,10
187649,titillating,11
1092,titillation,11
144301,titivate,8
2090,titivation,10
12623,titlark,7
48619,title,5
182202,titled,6
13430,titmouse,8
146102,titrate,7
5268,titration,9
41994,titrator,8
47462,titre,5
64577,titter,6
94929,titterer,8
197325,tittering,9
144302,tittivate,9
2091,tittivation,11
128241,tittle,6
51863,titty,5
194463,titular,7
194467,titulary,8
127325,tiyin,5
133786,tizzy,5
13987,toad,4
24067,toadfish,8
120046,toadflax,8
115005,toadshade,9
121351,toadstool,9
149570,toady,5
188125,toadyish,8
94932,toast,5
172450,toasted,7
41999,toaster,7
1937,toasting,8
94935,toastmaster,11
42002,toastrack,9
42003,tobacco,7
42008,tobacconist,11
42009,toboggan,8
3621,tobogganing,11
94939,tobogganist,11
42010,tobramycin,10
42012,toby,4
42015,tocainide,9
63886,toccata,7
66982,tocktact,8
55968,tocology,8
139741,tocopherol,10
65826,tocsin,6
189090,tod,3
140321,today,5
158735,toddle,6
94942,toddler,7
72017,toddy,5
16026,tody,4
42020,toe,3
127103,toea,4
42021,toecap,6
176449,toed,4
6627,toehold,7
176455,toeless,7
155243,toenail,7
110723,toetoe,6
94946,toff,4
68934,toffee,6
68935,toffy,5
70008,tofu,4
142190,tog,3
42023,toga,4
11030,togavirus,9
198755,together,8
68270,togetherness,12
170865,togged,6
59714,toggle,6
42032,togs,4
5050,toil,4
94823,toiler,6
42042,toilet,6
42060,toiletries,10
42058,toiletry,8
6733,toilette,8
169356,toiling,7
174504,toilsome,8
44457,toilsomeness,12
110724,toitoi,6
42067,tokamak,7
6819,toke,4
61660,token,5
181271,tokenish,8
42069,tolazamide,10
42071,tolazoline,10
42076,tolbooth,8
42072,tolbutamide,11
42074,tole,4
183005,tolerable,9
198339,tolerably,9
47417,tolerance,9
169279,tolerant,8
201743,tolerantly,10
147654,tolerate,8
9408,toleration,10
162159,toll,4
42079,tollbar,7
42075,tollbooth,9
94954,toller,6
42078,tollgate,8
94950,tollgatherer,12
42077,tollhouse,9
94948,tollkeeper,10
94949,tollman,7
117016,tollon,6
115972,tolu,4
139552,toluene,7
19155,tom,3
153584,tomahawk,8
70849,tomalley,8
70271,tomatillo,9
70267,tomato,6
33016,tomb,4
139555,tombac,6
139556,tombak,6
4033,tombola,7
94958,tomboy,6
189329,tomboyish,9
44071,tomboyishness,13
33024,tombstone,9
19156,tomcat,6
58310,tome,4
168537,tomentose,9
168538,tomentous,9
49115,tomentum,8
89118,tomfool,7
4140,tomfoolery,10
59943,tommyrot,8
42087,tomograph,9
7428,tomography,10
202739,tomorrow,8
24532,tomtate,7
13443,tomtit,6
127527,ton,3
194470,tonal,5
62194,tonality,8
144259,tone,4
190923,toned,5
190924,toneless,8
202740,tonelessly,10
42091,toner,5
42092,tongs,5
62535,tongue,6
190925,tongued,7
25439,tonguefish,10
110261,tongueflower,12
167898,tongueless,10
190926,tonguelike,10
189773,tonic,5
135006,tonicity,8
198262,tonight,7
124143,tonnage,7
127585,tonne,5
42099,tonometer,9
128317,tons,4
49656,tonsil,6
49659,tonsilla,8
5539,tonsillectomy,13
133362,tonsillitis,11
197034,tonsorial,9
51722,tonsure,7
168509,tonsured,8
123949,tontine,7
135007,tonus,5
197854,too,3
42100,tool,4
42102,toolbox,7
94963,toolmaker,9
51946,tooshie,7
4108,toot,4
49446,tooth,5
133051,toothache,9
49246,toothbrush,10
189039,toothed,7
191020,toothless,9
191018,toothlike,9
42109,toothpaste,10
42110,toothpick,9
42112,toothpowder,11
190575,toothsome,9
47053,toothsomeness,13
108316,toothwort,9
191019,toothy,6
66987,tootle,6
42113,top,3
139561,topaz,5
33043,topcoat,7
146190,topdress,8
152191,tope,4
37629,topee,5
88462,toper,5
42123,topgallant,10
139650,tophus,6
37630,topi,4
7705,topiary,7
59810,topic,5
180559,topical,7
48727,topicality,10
58914,topicalization,14
150765,topicalize,10
198953,topically,9
10927,topknot,7
166912,topknotted,10
170888,topless,7
42128,topmast,7
11903,topminnow,9
191028,topmost,7
190005,topnotch,8
53483,topognosia,10
53484,topognosis,10
196171,topographic,11
196170,topographical,13
202741,topographically,15
56311,topography,10
8590,topolatry,9
53526,topology,8
56619,toponomy,8
57774,toponym,7
61595,toponymy,8
55060,topos,5
191043,topped,6
31061,topper,6
190039,topping,7
199561,toppingly,9
159199,topple,6
191524,toppling,8
42131,topsail,7
